x1,y1,G_dgm
422991.101758,211893.495034,2915.04926288
422990.458566,211892.729329,2913.79106795
422989.815374,211891.963625,2912.48736063
422989.172182,211891.19792,2911.27007878
422988.52899,211890.432215,2911.67171792
422987.885798,211889.66651,2912.19586561
422987.242606,211888.900805,2912.84252184
422986.599413,211888.1351,2913.77600801
422985.956221,211887.369395,2914.8254624
422985.109858,211887.035477,2915.19839334
422984.109886,211887.028014,2915.46814331
422983.109914,211887.020552,2915.71369088
422982.109942,211887.013089,2915.93503606
422981.10997,211887.005627,2916.13217886
422980.109998,211886.998165,2916.20007554
422979.110025,211886.990702,2916.19164919
422978.110053,211886.98324,2916.15108399
422977.110081,211886.975777,2916.07837995
422976.110109,211886.968315,2915.97353707
422975.110137,211886.960852,2915.67955526
422974.110165,211886.95339,2915.21506956
422973.110193,211886.945927,2914.73595057
422972.11022,211886.938465,2914.24219828
422971.110248,211886.931002,2913.73381268
422970.110276,211886.92354,2913.28534459
422969.110304,211886.916077,2912.98226509
422968.110332,211886.908615,2912.40254363
422967.11036,211886.901152,2911.77789047
422966.110387,211886.89369,2911.15145855
422965.110415,211886.886227,2910.4728788
422964.110443,211886.878765,2909.43051468
422963.110471,211886.871302,2908.34349481
422962.110499,211886.86384,2907.21181918
422961.110527,211886.856377,2906.0354878
422960.110555,211886.848915,2904.81450066
422959.110582,211886.841452,2904.85719513
422958.11061,211886.83399,2905.12299289
422957.110638,211886.826527,2905.53443834
422956.110666,211886.819065,2906.0915315
422955.110694,211886.811603,2906.79427236
422954.110722,211886.80414,2907.00723018
422953.110749,211886.796678,2907.08680584
422952.110777,211886.789215,2907.23429231
422951.110805,211886.781753,2907.44968959
422950.110833,211886.77429,2906.7477574
422949.110861,211886.766828,2905.92738227
422948.110889,211886.759365,2905.13210446
422947.110916,211886.751903,2904.33261755
422946.110944,211886.74444,2903.51287812
422945.110972,211886.736978,2902.67288617
422944.111,211886.729515,2901.55292862
422943.111028,211886.722053,2899.92111661
422942.111056,211886.71459,2898.32861496
422941.111084,211886.707128,2896.77542368
422940.111111,211886.699665,2894.9876466
422939.111139,211886.692203,2893.04830933
422938.111167,211886.68474,2891.07335949
422937.111195,211886.677278,2890.08956013
422936.111223,211886.669815,2889.15866613
422935.111251,211886.662353,2888.25724069
422934.111278,211886.65489,2887.38528379
422933.111306,211886.647428,2886.54279545
422932.111334,211886.639966,2886.04272538
422931.111362,211886.632503,2885.41392327
422930.11139,211886.625041,2884.5421422
422929.111418,211886.617578,2883.62068746
422928.111446,211886.610116,2882.64955907
422927.111473,211886.602653,2881.62875701
422926.111501,211886.595191,2880.55828129
422925.111529,211886.587728,2879.63700976
422924.111557,211886.580266,2879.0596201
422923.111585,211886.572803,2878.33787254
422922.111613,211886.565341,2877.61907374
422921.11164,211886.557878,2876.90322368
422920.111668,211886.550416,2876.19032238
422919.111696,211886.542953,2875.48036983
422918.111724,211886.535491,2874.58537184
422917.111752,211886.528028,2873.59633729
422916.11178,211886.520566,2872.68221686
422915.111808,211886.513103,2871.98653681
422914.111835,211886.505641,2871.23645182
422913.111863,211886.498178,2870.4319619
422912.111891,211886.490716,2869.83438234
422911.111919,211886.483253,2869.35384799
422910.111947,211886.475791,2868.78763866
422909.111975,211886.468329,2868.13575435
422908.112002,211886.460866,2867.38236268
422907.11203,211886.453404,2866.53044652
422906.112058,211886.445941,2865.65958124
422905.112086,211886.438479,2864.77098367
422904.112114,211886.431016,2863.80924568
422903.112142,211886.423554,2862.77436728
422902.11217,211886.416091,2861.66634846
422901.112197,211886.408629,2860.48518924
422900.112225,211886.401166,2859.26850125
422899.112253,211886.393704,2858.67096566
422898.112281,211886.386241,2858.09622968
422897.112309,211886.378779,2857.47677888
422896.112337,211886.371316,2856.81261325
422895.112364,211886.363854,2856.1037328
422894.112392,211886.356391,2855.35013751
422893.11242,211886.348929,2854.67206606
422892.112448,211886.341466,2854.05939971
422891.112476,211886.334004,2853.45520974
422890.112504,211886.326541,2852.83118445
422889.112531,211886.319079,2852.18732382
422888.112559,211886.311616,2851.52362786
422887.112587,211886.304154,2850.85560328
422886.112615,211886.296691,2850.24942237
422885.112643,211886.289229,2849.62967341
422884.112671,211886.281767,2848.9963564
422883.112699,211886.274304,2848.42779074
422882.112726,211886.266842,2847.84215
422881.112754,211886.259379,2847.23265376
422880.112782,211886.251917,2846.70697471
422879.11281,211886.244454,2846.17521936
422878.112838,211886.236992,2845.61215604
422877.112866,211886.229529,2845.01778476
422876.112893,211886.222067,2844.39210551
422875.112921,211886.214604,2843.78110357
422874.112949,211886.207142,2843.20475728
422873.112977,211886.199679,2842.66808993
422872.113005,211886.192217,2842.11669779
422871.113033,211886.184754,2841.55058086
422870.113061,211886.177292,2840.93611019
422869.113088,211886.169829,2840.21856833
422868.113116,211886.162367,2839.56742609
422867.113144,211886.154904,2838.99340151
422866.113172,211886.147442,2838.41562693
422865.1132,211886.139979,2837.83329698
422864.113228,211886.132517,2837.24214669
422863.113255,211886.125054,2836.62656892
422862.113283,211886.117592,2835.94918112
422861.113311,211886.11013,2835.2759945
422860.113339,211886.102667,2834.60700905
422859.113367,211886.095205,2833.94222477
422858.113395,211886.087742,2833.28164166
422857.113423,211886.08028,2832.67020171
422856.11345,211886.072817,2832.07169672
422855.113478,211886.065355,2831.48332258
422854.113506,211886.057892,2830.90507931
422853.113534,211886.05043,2830.33696689
422852.113562,211886.042967,2829.81407278
422851.11359,211886.035505,2829.30390609
422850.113617,211886.028042,2828.78598744
422849.113645,211886.02058,2828.25945443
422848.113673,211886.013117,2827.72450332
422847.113701,211886.005655,2827.18767777
422846.113729,211885.998192,2826.6520846
422845.113757,211885.99073,2826.10958323
422844.113784,211885.983267,2825.56017365
422843.113812,211885.975805,2825.00385587
422842.11384,211885.968342,2824.4489926
422841.113868,211885.96088,2823.94989778
422840.113896,211885.953417,2823.45242016
422839.113924,211885.945955,2822.95655972
422838.113952,211885.938493,2822.46231647
422837.113979,211885.93103,2821.96969041
422836.114007,211885.923568,2821.50616355
422835.114035,211885.916105,2821.04905892
422834.114063,211885.908643,2820.59375898
422833.114091,211885.90118,2820.14137548
422832.114119,211885.893718,2819.69075128
422831.114146,211885.886255,2819.2405086
422830.114174,211885.878793,2818.78812153
422829.114202,211885.87133,2818.33334384
422828.11423,211885.863868,2817.87617552
422827.114258,211885.856405,2817.41661658
422826.114286,211885.848943,2816.95864201
422825.114314,211885.84148,2816.50800492
422824.114341,211885.834018,2816.05661784
422823.114369,211885.826555,2815.60448076
422822.114397,211885.819093,2815.15159368
422821.114425,211885.81163,2814.69968537
422820.114453,211885.804168,2814.28362848
422819.114481,211885.796705,2813.86566144
422818.114508,211885.789243,2813.44578424
422817.114536,211885.78178,2813.0233317
422816.114564,211885.774318,2812.5997295
422815.114592,211885.766856,2812.19858293
422814.11462,211885.759393,2811.8032612
422813.114648,211885.751931,2811.40691993
422812.114676,211885.744468,2811.00955913
422811.114703,211885.737006,2810.6111788
422810.114731,211885.729543,2810.21286496
422809.114759,211885.722081,2809.81507834
422808.114787,211885.714618,2809.41690501
422807.114815,211885.707156,2809.01834495
422806.114843,211885.699693,2808.61939818
422805.11487,211885.692231,2808.22551073
422804.114898,211885.684768,2807.84920986
422803.114926,211885.677306,2807.47259845
422802.114954,211885.669843,2807.09564465
422801.114982,211885.662381,2806.71654235
422800.11501,211885.654918,2806.33550645
422799.115038,211885.647456,2805.98350764
422798.115065,211885.639993,2805.63409779
422797.115093,211885.632531,2805.28613521
422796.115121,211885.625068,2804.93961989
422795.115149,211885.617606,2804.59455184
422794.115177,211885.610143,2804.27011528
422793.115205,211885.602681,2803.9546598
422792.115232,211885.595218,2803.63946798
422791.11526,211885.587756,2803.32453984
422790.144225,211885.713068,2803.00987537
422789.238042,211886.135954,2802.69731688
422788.331858,211886.558839,2802.38898618
422787.425675,211886.981724,2802.08294064
422786.519492,211887.40461,2801.78122536
422785.613309,211887.827495,2801.48928816
422784.707126,211888.250381,2801.20029788
422783.800943,211888.673266,2800.91406066
422782.89476,211889.096152,2800.62768867
422781.988576,211889.519037,2800.34118192
422781.082393,211889.941923,2800.0545404
422780.17621,211890.364808,2799.76776411
422779.270027,211890.787694,2799.47719405
422778.363844,211891.210579,2799.18774571
422777.457661,211891.633465,2798.90002588
422776.551478,211892.05635,2798.61403456
422775.645294,211892.479236,2798.32977176
422774.739111,211892.902121,2798.03617136
422773.832928,211893.325006,2797.7352595
422772.926745,211893.747892,2797.43362694
422772.020562,211894.170777,2797.14064267
422771.114379,211894.593663,2796.86151141
422770.208196,211895.016548,2796.57872219
422769.302012,211895.439434,2796.28797758
422768.395829,211895.862319,2795.99759039
422767.489646,211896.285205,2795.70756062
422766.583463,211896.70809,2795.41788828
422765.67728,211897.130976,2795.12669771
422764.771097,211897.553861,2794.81134573
422763.864914,211897.976747,2794.49759923
422762.95873,211898.399632,2794.18545819
422762.052547,211898.822518,2793.87492262
422761.146364,211899.245403,2793.56599252
422760.240181,211899.668288,2793.28556456
422759.333998,211900.091174,2793.01352003
422758.427815,211900.514059,2792.74308683
422757.521632,211900.936945,2792.47115157
422756.615449,211901.35983,2792.22823111
422755.709265,211901.782716,2792.16172083
422754.803082,211902.205601,2792.09113166
422753.896899,211902.628487,2792.0205425
422752.990716,211903.051372,2791.94995333
422752.084533,211903.474258,2791.87936416
422751.17835,211903.897143,2791.84860195
422750.272167,211904.320029,2791.83792399
422749.365983,211904.742914,2791.82724602
422748.4598,211905.165799,2791.81656805
422747.553617,211905.588685,2791.80589008
422746.642052,211905.970247,2791.80547247
422745.657781,211905.793583,2791.81022903
422744.673509,211905.616919,2791.8149856
422743.689238,211905.440255,2791.81974216
422742.704967,211905.263591,2791.82449872
422741.720696,211905.086927,2791.79620736
422740.736425,211904.910263,2791.75125034
422739.752153,211904.733599,2791.70629331
422738.767882,211904.556934,2791.66133629
422737.783611,211904.38027,2791.61637927
422736.79934,211904.203606,2791.55219351
422735.815069,211904.026942,2791.47831092
422734.830797,211903.850278,2791.40442834
422733.846526,211903.673614,2791.33054576
422732.862255,211903.49695,2791.25666317
422731.877984,211903.320286,2791.20034977
422730.893712,211903.143622,2791.1528963
422729.909441,211902.966958,2791.10544282
422728.92517,211902.790294,2791.05798935
422727.940899,211902.61363,2791.01053587
422726.956628,211902.436966,2790.96252837
422725.972356,211902.260302,2790.91424147
422724.988085,211902.083638,2790.86595458
422724.003814,211901.906974,2790.81766768
422723.019543,211901.730309,2790.76938078
422722.035272,211901.553645,2790.74003564
422721.051,211901.376981,2790.72024258
422720.066729,211901.200317,2790.70044952
422719.082458,211901.023653,2790.68065646
422718.098187,211900.846989,2790.6608634
422717.113916,211900.670325,2790.65349695
422716.129644,211900.493661,2790.65239708
422715.145373,211900.316997,2790.65129721
422714.161102,211900.140333,2790.65019734
422713.176831,211899.963669,2790.64909747
422712.19256,211899.787005,2790.63746698
422711.208288,211899.610341,2790.62052605
422710.224017,211899.433677,2790.60358511
422709.239746,211899.257013,2790.58664417
422708.255475,211899.080349,2790.56970323
422707.271204,211898.903684,2790.55484082
422706.286932,211898.72702,2790.54102658
422705.302661,211898.550356,2790.52721234
422704.31839,211898.373692,2790.5133981
422703.334119,211898.197028,2790.49958386
422702.349847,211898.020364,2790.46949733
422701.365576,211897.8437,2790.43120489
422700.381305,211897.667036,2790.39291244
422699.397034,211897.490372,2790.35462
422698.412763,211897.313708,2790.31632755
422697.428491,211897.137044,2790.28486113
422696.44422,211896.96038,2790.27621998
422695.459949,211896.783716,2790.27353144
422694.475678,211896.607052,2790.2700225
422693.491407,211896.430388,2790.26569314
422692.507135,211896.253724,2790.31749327
422691.522864,211896.077059,2790.40051796
422690.538593,211895.900395,2790.48517398
422689.955938,211895.458162,2790.57146131
422690.178762,211894.483304,2790.65937997
422690.401587,211893.508445,2790.78904286
422690.624412,211892.533587,2790.94241597
422690.847237,211891.558728,2791.09715054
422691.070062,211890.58387,2791.25324659
422691.292886,211889.609011,2791.4107041
422691.515711,211888.634153,2791.57175291
422691.738536,211887.659294,2791.73472015
422691.961361,211886.684436,2791.89812947
422692.184186,211885.709577,2792.06198085
422692.40701,211884.734719,2792.22627431
422692.629835,211883.75986,2792.41359717
422692.85266,211882.785002,2792.6154501
422693.075485,211881.810143,2792.81792953
422693.29831,211880.835285,2793.02103544
422693.521134,211879.860426,2793.22476786
422693.743959,211878.885568,2793.40240156
422693.966784,211877.910709,2793.56230981
422694.189609,211876.93585,2793.72160785
422694.412434,211875.960992,2793.88029566
422694.635258,211874.986133,2794.03837325
422694.858083,211874.011275,2794.19534296
422695.080908,211873.036416,2794.35102626
422695.303733,211872.061558,2794.50567762
422695.526558,211871.086699,2794.65929702
422695.749382,211870.111841,2794.81188448
422695.972207,211869.136982,2795.009255
422696.195032,211868.162124,2795.23899003
422696.417857,211867.187265,2795.46830196
422696.640682,211866.212407,2795.69719081
422696.863506,211865.237548,2795.92565657
422697.086331,211864.26269,2796.16352405
422697.309156,211863.287831,2796.4076803
422697.531981,211862.312973,2796.65051304
422697.754806,211861.338114,2796.89202228
422697.977631,211860.363256,2797.13220803
422698.200455,211859.388397,2797.4231021
422698.42328,211858.413539,2797.73587361
422698.646105,211857.43868,2797.91230715
422698.86893,211856.463822,2798.088024
422699.091755,211855.488963,2798.26302417
422699.314579,211854.514105,2798.45078529
422699.537404,211853.539246,2798.66246793
422699.760229,211852.564388,2798.8769778
422699.983054,211851.589529,2799.0943149
422700.205879,211850.614671,2799.31447923
422700.428703,211849.639812,2799.5390246
422700.651528,211848.664954,2799.77252725
422700.874353,211847.690095,2800.00143636
422701.097178,211846.715237,2800.22575193
422701.320003,211845.740378,2800.46303617
422701.533344,211844.765938,2800.69798095
422701.225524,211843.814494,2800.95678726
422700.917704,211842.863049,2801.21393925
422700.609884,211841.911605,2801.46539164
422700.302063,211840.96016,2801.71114441
422699.994243,211840.008716,2801.95119758
422699.686423,211839.057271,2802.18570948
422699.378602,211838.105827,2802.41455664
422699.070782,211837.154382,2802.63763648
422698.762962,211836.202938,2802.854949
422698.455142,211835.251493,2803.06649419
422698.147321,211834.300048,2803.09295449
422697.839501,211833.348604,2803.02942042
422697.531681,211832.397159,2803.01280942
422697.22386,211831.445715,2803.00980483
422696.91604,211830.49427,2803.00698579
422696.60822,211829.542826,2803.0043523
422696.3004,211828.591381,2803.00190436
422695.992579,211827.639937,2803.01124718
422695.684759,211826.688492,2803.05469708
422695.376939,211825.737048,2803.08621315
422695.069118,211824.785603,2803.10855488
422694.761298,211823.834159,2803.12159974
422694.453478,211822.882714,2803.12534772
422694.145658,211821.93127,2803.11979883
422693.837837,211820.979825,2803.10682188
422693.530017,211820.028381,2803.09458077
422693.222197,211819.076936,2803.13438822
422692.914376,211818.125492,2803.21007633
422692.606556,211817.174047,2803.29165312
422692.298736,211816.222603,2803.37911858
422691.990916,211815.271158,2803.47247271
422691.683095,211814.319714,2803.57632462
422691.375275,211813.368269,2803.73523947
422691.067455,211812.416825,2803.89554936
422690.759634,211811.46538,2804.05563329
422690.451814,211810.513936,2804.2062348
422690.143994,211809.562491,2804.34735389
422689.836174,211808.611046,2804.47899056
422689.528353,211807.659602,2804.60118173
422689.220533,211806.708157,2804.74466156
422688.912713,211805.756713,2804.90644636
422688.604892,211804.805268,2805.09131278
422688.297072,211803.853824,2805.27691163
422687.989252,211802.902379,2805.46324289
422687.681432,211801.950935,2805.67643477
422687.373611,211800.99949,2805.97118968
422687.065791,211800.048046,2806.3123991
422686.757971,211799.096601,2806.64759388
422686.45015,211798.145157,2806.98687235
422686.14233,211797.193712,2807.32718197
422685.83451,211796.242268,2807.66103274
422685.52669,211795.290823,2807.99554965
422684.804583,211794.608974,2808.35276631
422684.059341,211793.942179,2808.7042704
422683.3141,211793.275384,2809.05006191
422682.568859,211792.608589,2809.39014085
422681.823618,211791.941794,2809.72450722
422681.078376,211791.274999,2810.01713949
422680.333135,211790.608205,2810.22573005
422679.587894,211789.94141,2810.43215285
422678.842652,211789.274615,2810.63640789
422678.097411,211788.60782,2810.83849517
422677.35217,211787.941025,2811.0384147
422676.606928,211787.27423,2811.23740496
422675.861687,211786.607435,2811.43429628
422675.116446,211785.940641,2811.62493309
422674.371204,211785.273846,2811.80662684
422673.625963,211784.607051,2811.952635
422672.880722,211783.940256,2812.09172234
422672.13548,211783.273461,2812.23534334
422671.390239,211782.606666,2812.396003
422670.644998,211781.939871,2812.5558542
422669.899757,211781.273077,2812.71489692
422669.154515,211780.606282,2812.87313119
422668.409274,211779.939487,2813.03055698
422667.664033,211779.272692,2813.17795459
422666.918791,211778.605897,2813.31441707
422666.17355,211777.939102,2813.4482251
422665.428309,211777.272307,2813.57845278
422664.683067,211776.605512,2813.7051001
422663.937826,211775.938718,2813.82816707
422663.192585,211775.271923,2813.9715372
422662.447343,211774.605128,2814.13741739
422661.702102,211773.938333,2814.29981495
422660.956861,211773.271538,2814.45872988
422660.211619,211772.604743,2814.60948934
422659.466378,211771.937948,2814.75681417
422658.721137,211771.271154,2814.90932327
422657.975896,211770.604359,2815.0686829
422657.230654,211769.937564,2815.23160512
422656.485413,211769.270769,2815.39808992
422655.740172,211768.603974,2815.56813731
422654.99493,211767.937179,2815.74174728
422654.249689,211767.270384,2815.95770418
422653.504448,211766.60359,2816.2498842
422652.759206,211765.936795,2816.6156775
422652.013965,211765.27,2816.97275536
422651.268724,211764.603205,2817.32111776
422650.523482,211763.93641,2817.66076471
422649.778241,211763.269615,2817.99448236
422649.033,211762.60282,2818.322171
422648.287758,211761.936026,2818.64255678
422647.542517,211761.269231,2818.95563971
422646.797276,211760.602436,2819.26242855
422646.052034,211759.935641,2819.56571972
422645.306793,211759.268846,2819.86555993
422644.561552,211758.602051,2820.16357759
422643.816311,211757.935256,2820.45568723
422643.071069,211757.268462,2820.74188884
422642.325828,211756.601667,2821.02218242
422641.580587,211755.934872,2821.29656798
422640.835345,211755.268077,2821.55788129
422640.090104,211754.601282,2821.81308208
422639.344863,211753.934487,2822.16142215
422638.599621,211753.267692,2822.53290155
422637.85438,211752.600898,2822.91168381
422637.109139,211751.934103,2823.29776892
422636.363897,211751.267308,2823.66202108
422635.618656,211750.600513,2824.00747846
422634.873415,211749.933718,2824.33879212
422634.128173,211749.266923,2824.65596205
422633.382932,211748.600128,2824.95898825
422632.637691,211747.933334,2825.27694027
422631.89245,211747.266539,2825.62648107
422631.147208,211746.599744,2825.96693557
422630.401967,211745.932949,2826.29369944
422630.783504,211745.629059,2826.60677268
422631.777813,211745.522526,2826.90615529
422632.772123,211745.415993,2827.19184727
422633.766432,211745.309459,2827.35410777
422634.760741,211745.202926,2827.4832046
422635.75505,211745.096393,2827.59485649
422636.749359,211744.98986,2827.70999785
422637.743668,211744.883327,2827.82266939
422638.737978,211744.776794,2827.9328711
422639.732287,211744.670261,2828.04077933
422640.726596,211744.563728,2828.14688133
422641.720905,211744.457194,2828.25117982
422642.715214,211744.350661,2828.35367481
422643.709523,211744.244128,2828.4543663
422644.703832,211744.137595,2828.55400148
422645.698142,211744.031062,2828.70723169
422646.692451,211743.924529,2828.84494111
422647.68676,211743.817996,2828.96712975
422648.681069,211743.711463,2829.0737976
422649.675378,211743.604929,2829.16494466
422650.669687,211743.498396,2829.2414334
422651.663997,211743.391863,2829.30736989
422652.658306,211743.28533,2829.35169989
422653.652615,211743.178797,2829.37442339
422654.646924,211743.072264,2829.41237325
422655.641233,211742.965731,2829.45756602
422656.635542,211742.859198,2829.5339002
422657.629851,211742.752664,2829.76458432
422658.624161,211742.646131,2829.98700609
422659.61847,211742.539598,2830.20116551
422660.612779,211742.433065,2830.40706257
422661.607088,211742.326532,2830.60469728
422662.601397,211742.219999,2830.80459066
422663.595706,211742.113466,2831.04494881
422664.590016,211742.006933,2831.29298604
422665.584325,211741.900399,2831.5478908
422666.578634,211741.793866,2831.80966308
422667.572943,211741.687333,2832.07830289
422668.567252,211741.5808,2832.35714732
422669.561561,211741.474267,2832.64390481
422670.55587,211741.367734,2832.9242923
422671.480218,211741.618042,2833.19830977
422672.360689,211742.092142,2833.46708209
422673.24116,211742.566242,2833.73395809
422674.121631,211743.040341,2834.01433271
422675.002102,211743.514441,2834.32236842
422675.882573,211743.988541,2834.62136884
422676.763044,211744.462641,2834.91133397
422677.643516,211744.936741,2835.19226382
422678.523987,211745.410841,2835.4641584
422679.404458,211745.88494,2835.7044492
422680.284929,211746.35904,2835.90407661
422681.1654,211746.83314,2836.11036759
422682.045871,211747.30724,2836.30847617
422682.926342,211747.78134,2836.49840236
422683.806813,211748.25544,2836.68014616
422684.687284,211748.729539,2836.84371251
422685.567755,211749.203639,2836.98368862
422686.448227,211749.677739,2837.11247057
422687.328698,211750.151839,2837.03626514
422688.209169,211750.625939,2836.57446577
422689.08964,211751.100038,2836.09906345
422689.960524,211751.464437,2835.62419696
422690.745406,211750.844793,2835.14986631
422691.530289,211750.225149,2834.67607151
422692.315172,211749.605505,2834.17760881
422693.100055,211748.98586,2833.65057844
422693.884937,211748.366216,2833.12294079
422694.66982,211747.746572,2832.59469584
422695.454703,211747.126927,2832.06584362
422696.239586,211746.507283,2831.57446294
422697.024468,211745.887639,2831.1411145
422697.809351,211745.267995,2830.70888971
422698.594234,211744.64835,2830.27866589
422699.379117,211744.028706,2829.85921565
422700.164,211743.409062,2829.44349169
422700.948882,211742.789417,2829.03666841
422701.733765,211742.169773,2828.63047191
422702.518648,211741.550129,2828.22490218
422703.303531,211740.930485,2827.81995922
422704.088413,211740.31084,2827.43210767
422704.873296,211739.691196,2827.09245901
422705.658179,211739.071552,2826.75190754
422706.443062,211738.451907,2826.41045326
422707.227944,211737.832263,2826.06809616
422708.012827,211737.212619,2825.73359651
422708.79771,211736.592975,2825.4377348
422709.582593,211735.97333,2825.14062604
422710.367475,211735.353686,2824.84227022
422711.152358,211734.734042,2824.54266736
422711.937241,211734.114397,2824.24093046
422712.722124,211733.494753,2823.93145761
422713.507007,211732.875109,2823.6222608
422714.291889,211732.255465,2823.31334003
422715.076772,211731.63582,2823.00469529
422715.861655,211731.016176,2822.6968277
422716.646538,211730.396532,2822.40364551
422717.43142,211729.776887,2822.11205461
422717.461461,211728.849525,2821.82205499
422717.33349,211727.857747,2821.53364667
422717.205519,211726.865969,2821.24682963
422717.077547,211725.874191,2821.02932714
422716.949576,211724.882413,2820.81303543
422716.821605,211723.890635,2820.59699638
422716.693633,211722.898858,2820.38217882
422716.565662,211721.90708,2820.16652989
422716.437691,211720.915302,2819.98742732
422716.309719,211719.923524,2819.81304213
422716.181748,211718.931746,2819.63879983
422716.053777,211717.939968,2819.46470043
422715.925805,211716.94819,2819.29074391
422715.797834,211715.956412,2819.19850763
422715.669863,211714.964635,2819.12491352
422715.541891,211713.972857,2819.0517286
422715.41392,211712.981079,2818.97895287
422715.285949,211711.989301,2818.90658632
422715.157977,211710.997523,2818.89117064
422715.030006,211710.005745,2818.89696364
422714.902035,211709.013967,2818.90475711
422714.774063,211708.02219,2818.91455107
422714.646092,211707.030412,2818.9263455
422714.518121,211706.038634,2818.95614162
422714.390149,211705.046856,2818.99077408
422714.262178,211704.055078,2819.02144455
422714.134207,211703.0633,2819.04815305
422714.006235,211702.071522,2819.07089955
422713.878264,211701.079744,2819.13559565
422713.750293,211700.087967,2819.22693105
422713.622321,211699.096189,2819.53762681
422713.49435,211698.104411,2819.86332393
422713.366379,211697.112633,2820.17311474
422713.238407,211696.120855,2820.47082195
422713.110436,211695.129077,2820.7263394
422712.982465,211694.137299,2820.93039893
422712.854493,211693.145522,2821.13138405
422712.726522,211692.153744,2821.32929476
422712.59855,211691.161966,2821.52877214
422712.470579,211690.170188,2821.74063184
422712.342608,211689.17841,2821.94577842
422712.214636,211688.186632,2822.12902913
422712.086665,211687.194854,2822.29949299
422711.958694,211686.203076,2822.46759266
422711.830722,211685.211299,2822.63332816
422711.894838,211684.264464,2822.79669947
422712.449538,211683.432414,2822.95364352
422713.004238,211682.600363,2823.10614596
422713.558938,211681.768313,2823.24191238
422714.113639,211680.936263,2823.37599454
422714.668339,211680.104213,2823.51153608
422715.223039,211679.272162,2823.64853699
422715.777739,211678.440112,2823.78699727
422716.332439,211677.608062,2823.93561236
422716.88714,211676.776011,2824.09771228
422717.44184,211675.943961,2824.25553763
422717.99654,211675.111911,2824.41738111
422718.55124,211674.279861,2824.58324273
422719.10594,211673.44781,2824.75312249
422719.660641,211672.61576,2824.92702038
422720.215341,211671.78371,2825.10474383
422720.770041,211670.951659,2825.26249565
422721.324741,211670.119609,2825.39614672
422721.879441,211669.287559,2825.53271654
422722.434142,211668.455508,2825.6722051
422722.988842,211667.623458,2825.8146124
422723.543542,211666.791408,2825.95993845
422724.098242,211665.959358,2826.10818324
422724.652942,211665.127307,2826.2537632
422725.207643,211664.295257,2826.38907685
422725.762343,211663.463207,2826.52105341
422726.317043,211662.631156,2826.64969286
422726.871743,211661.799106,2826.77499523
422727.426443,211660.967056,2826.89696049
422727.981144,211660.135006,2827.01558865
422728.535844,211659.302955,2827.17840307
422729.090544,211658.470905,2827.42007825
422729.645244,211657.638855,2827.66412734
422730.199944,211656.806804,2827.91055033
422730.754645,211655.974754,2828.15934724
422731.309345,211655.142704,2828.41051806
422731.864045,211654.310653,2828.6640628
422732.418745,211653.478603,2828.92687649
422732.973445,211652.646553,2829.22000673
422733.528146,211651.814503,2829.53183634
422734.082846,211650.982452,2829.85816238
422734.637546,211650.150402,2830.19898484
422735.192246,211649.318352,2830.55430373
422735.746946,211648.486301,2830.91894643
422736.301647,211647.654251,2831.24736798
422736.856347,211646.822201,2831.55786337
422737.411047,211645.990151,2831.85258389
422737.965747,211645.1581,2832.14355869
422738.520447,211644.32605,2832.43078776
422739.075147,211643.494,2832.71427112
422739.629848,211642.661949,2833.00075671
422740.184548,211641.829899,2833.2912701
422740.739248,211640.997849,2833.57036146
422741.293948,211640.165798,2833.84903728
422741.848648,211639.333748,2834.11455928
422742.403349,211638.501698,2834.36692748
422742.958049,211637.669648,2834.60614188
422743.512749,211636.837597,2834.81647964
422743.963681,211635.952964,2835.00047488
422744.306621,211635.013606,2835.17055744
422744.649561,211634.074249,2835.35596063
422744.992501,211633.134892,2835.55547725
422745.335441,211632.195534,2835.75432256
422745.678381,211631.256177,2835.95249655
422746.021321,211630.31682,2836.14219576
422746.364261,211629.377462,2836.3315585
422746.707201,211628.438105,2836.5232465
422747.050141,211627.498748,2836.71899653
422747.393081,211626.55939,2836.92359117
422747.736021,211625.620033,2837.13172722
422748.078961,211624.680676,2837.34340469
422748.421901,211623.741318,2837.59029534
422748.764841,211622.801961,2837.83013589
422749.107781,211621.862604,2838.06242662
422749.45072,211620.923246,2838.28716754
422749.79366,211619.983889,2838.4809368
422750.1366,211619.044532,2838.6716169
422750.47954,211618.105174,2838.86775873
422750.82248,211617.165817,2839.07695126
422751.16542,211616.22646,2839.28627999
422751.50836,211615.287103,2839.49574493
422751.8513,211614.347745,2839.70534608
422752.19424,211613.408388,2839.9144799
422752.53718,211612.469031,2840.12620339
422752.88012,211611.529673,2840.34976551
422753.22306,211610.590316,2840.5865569
422753.566,211609.650959,2840.82598489
422753.90894,211608.711601,2841.06804948
422754.25188,211607.772244,2841.31275066
422754.59482,211606.832887,2841.55947088
422754.93776,211605.893529,2841.79122776
422755.2807,211604.954172,2842.03746887
422755.62364,211604.014815,2842.28789529
422755.96658,211603.075457,2842.5325426
422756.30952,211602.1361,2842.7714108
422756.65246,211601.196743,2843.00449988
422756.9954,211600.257385,2843.23180985
422757.33834,211599.318028,2843.45173189
422757.68128,211598.378671,2843.6017728
422758.02422,211597.439313,2843.7297719
422758.36716,211596.499956,2843.84641708
422758.7101,211595.560599,2843.95170835
422759.05304,211594.621242,2844.04564571
422759.39598,211593.681884,2844.12822915
422759.73892,211592.742527,2844.20004028
