4.251883603540000040e+05,2.113335097259999893e+05,2.662925571870000113e+03,1.934499999999999886e+02
4.251896453980000224e+05,2.113319771919999912e+05,2.662808366369999931e+03,1.953000000000000114e+02
4.251909304429999902e+05,2.113304446569999855e+05,2.662696129959999780e+03,1.971999999999999886e+02
4.251922154870000086e+05,2.113289121229999873e+05,2.662599182380000002e+03,1.996666666666999959e+02
4.251935005310000270e+05,2.113273795889999892e+05,2.662516913750000185e+03,2.025833333333000041e+02
4.251947855749999871e+05,2.113258470549999911e+05,2.662442693779999900e+03,2.070000000000000000e+02
4.251960706200000132e+05,2.113243145200000145e+05,2.662376522470000054e+03,2.113666666667000129e+02
4.251973556639999733e+05,2.113227819859999872e+05,2.662318399830000089e+03,2.154000000000000057e+02
4.251986407079999917e+05,2.113212494519999891e+05,2.662268325850000110e+03,2.191833333332999985e+02
4.251999257520000101e+05,2.113197169179999910e+05,2.662225013289999879e+03,2.228333333333000041e+02
4.252012107969999779e+05,2.113181843830000143e+05,2.662185645540000223e+03,2.270333333332999928e+02
4.252024958409999963e+05,2.113166518489999871e+05,2.662151809510000021e+03,2.307833333332999928e+02
4.252037808850000147e+05,2.113151193149999890e+05,2.662123214260000168e+03,2.345833333333000041e+02
4.252050659289999749e+05,2.113135867809999909e+05,2.662099859769999966e+03,2.383000000000000114e+02
4.252063509740000009e+05,2.113120542460000142e+05,2.662081746039999871e+03,2.421166666667000129e+02
4.252076360180000192e+05,2.113105217119999870e+05,2.662068873090000125e+03,2.460333333332999928e+02
4.252089210619999794e+05,2.113089891779999889e+05,2.662050756489999912e+03,2.494333333332999985e+02
4.252102061059999978e+05,2.113074566430000123e+05,2.662019515729999966e+03,2.532333333333000098e+02
4.252114911510000238e+05,2.113059241090000141e+05,2.661983575130000190e+03,2.570500000000000114e+02
4.252127761949999840e+05,2.113043915749999869e+05,2.661952461819999826e+03,2.602333333332999814e+02
4.252140612390000024e+05,2.113028590409999888e+05,2.661926175770000100e+03,2.622333333332999814e+02
4.252153462830000208e+05,2.113013265060000122e+05,2.661904717009999786e+03,2.642666666667000186e+02
4.252166313279999886e+05,2.112997939720000140e+05,2.661889633339999818e+03,2.665500000000000114e+02
4.252179163720000070e+05,2.112982614379999868e+05,2.661881542770000124e+03,2.696499999999999773e+02
4.252192014160000253e+05,2.112967289039999887e+05,2.661864528479999990e+03,2.730666666666999731e+02
4.252204864599999855e+05,2.112951963690000121e+05,2.661842291269999805e+03,2.770333333332999928e+02
4.252217715050000115e+05,2.112936638350000139e+05,2.661826113879999866e+03,2.807666666667000186e+02
4.252230565489999717e+05,2.112921313009999867e+05,2.661813936789999843e+03,2.842833333332999928e+02
4.252243415929999901e+05,2.112905987669999886e+05,2.661805759979999948e+03,2.879499999999999886e+02
4.252256266370000085e+05,2.112890662320000120e+05,2.661807962249999946e+03,2.910833333333000041e+02
4.252269116819999763e+05,2.112875336980000138e+05,2.661806192259999989e+03,2.943000000000000114e+02
4.252281967259999947e+05,2.112860011639999866e+05,2.661793431090000013e+03,2.978500000000000227e+02
4.252294817700000131e+05,2.112844686299999885e+05,2.661769678730000123e+03,3.010333333332999928e+02
4.252307668139999732e+05,2.112829360950000118e+05,2.661742517629999838e+03,3.039333333333000269e+02
4.252320518589999992e+05,2.112814035610000137e+05,2.661715163110000049e+03,3.068333333333000041e+02
4.252333369030000176e+05,2.112798710269999865e+05,2.661686295580000206e+03,3.100500000000000114e+02
4.252346219469999778e+05,2.112783384929999884e+05,2.661673626589999913e+03,3.126000000000000227e+02
4.252359069920000038e+05,2.112768059580000117e+05,2.661646504620000087e+03,3.149166666666999959e+02
4.252371920360000222e+05,2.112752734240000136e+05,2.661604929680000168e+03,3.170166666667000186e+02
4.252384770799999824e+05,2.112737408899999864e+05,2.661548901759999808e+03,3.193000000000000114e+02
4.252397621240000008e+05,2.112722083559999883e+05,2.661478420859999915e+03,3.215666666666999731e+02
4.252410471690000268e+05,2.112706758210000116e+05,2.661409496149999995e+03,3.235500000000000114e+02
4.252423322129999870e+05,2.112691432870000135e+05,2.661392185419999805e+03,3.259833333332999814e+02
4.252436172570000053e+05,2.112676107529999863e+05,2.661410374879999836e+03,3.284833333332999814e+02
4.252449023010000237e+05,2.112660782180000097e+05,2.661422592760000043e+03,3.308999999999999773e+02
4.252461873459999915e+05,2.112645456840000115e+05,2.661428839050000079e+03,3.333166666666999731e+02
4.252474723900000099e+05,2.112630131500000134e+05,2.661429113749999942e+03,3.355166666667000186e+02
